timestamp_est,symbol,order_id,side,price,size,order_type,action,session_id,data_type,cbdr_window
2025-11-12 06:02:39.251,MNQZ5.CME@RITHMIC,124573085717400,BUY,25763.75,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:39.697,MNQZ5.CME@RITHMIC,124573531340000,BUY,25763.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:48.137,MNQZ5.CME@RITHMIC,124581972039700,SELL,25805.0,50,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:48.182,MNQZ5.CME@RITHMIC,124582017654900,SELL,25805.0,49,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:48.905,MNQZ5.CME@RITHMIC,124582739733600,BUY,25780.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:50.316,MNQZ5.CME@RITHMIC,124584150838900,SELL,25805.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:50.337,MNQZ5.CME@RITHMIC,124584171483500,SELL,25805.0,47,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:51.735,MNQZ5.CME@RITHMIC,124585569878300,SELL,25805.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:51.748,MNQZ5.CME@RITHMIC,124585582494900,SELL,25805.0,49,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:53.502,MNQZ5.CME@RITHMIC,124587336373100,BUY,25800.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:53.702,MNQZ5.CME@RITHMIC,124587537541800,BUY,25800.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:53.887,MNQZ5.CME@RITHMIC,124587722240100,SELL,25805.0,37,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:57.128,MNQZ5.CME@RITHMIC,124590963180500,BUY,25800.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:58.952,MNQZ5.CME@RITHMIC,124592786911800,BUY,25800.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:58.973,MNQZ5.CME@RITHMIC,124592807752400,BUY,25800.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:59.456,MNQZ5.CME@RITHMIC,124593290668100,BUY,25800.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:59.575,MNQZ5.CME@RITHMIC,124593409724700,BUY,25800.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:02:59.716,MNQZ5.CME@RITHMIC,124593550600800,SELL,25805.0,36,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:01.009,MNQZ5.CME@RITHMIC,124594843184300,BUY,25800.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:01.069,MNQZ5.CME@RITHMIC,124594903693200,BUY,25800.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:01.732,MNQZ5.CME@RITHMIC,124595567086300,SELL,25802.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:02.138,MNQZ5.CME@RITHMIC,124595972421900,BUY,25800.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:02.536,MNQZ5.CME@RITHMIC,124596371064600,BUY,25800.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:02.675,MNQZ5.CME@RITHMIC,124596509079400,SELL,25802.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:02.728,MNQZ5.CME@RITHMIC,124596563131400,BUY,25800.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:04.337,MNQZ5.CME@RITHMIC,124598171749500,BUY,25800.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:04.623,MNQZ5.CME@RITHMIC,124598457890500,BUY,25800.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:04.626,MNQZ5.CME@RITHMIC,124598460662000,BUY,25800.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:04.731,MNQZ5.CME@RITHMIC,124598565326200,BUY,25800.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:04.831,MNQZ5.CME@RITHMIC,124598665443900,BUY,25800.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:05.349,MNQZ5.CME@RITHMIC,124599183855000,BUY,25800.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:05.373,MNQZ5.CME@RITHMIC,6868768443174,SELL,25829.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:05.377,MNQZ5.CME@RITHMIC,124599211893900,SELL,25829.5,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:06.020,MNQZ5.CME@RITHMIC,124599855162600,BUY,25800.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:06.023,MNQZ5.CME@RITHMIC,124599858951000,BUY,25783.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:06.461,MNQZ5.CME@RITHMIC,124600297105100,BUY,25800.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:06.508,MNQZ5.CME@RITHMIC,124600342649500,SELL,25808.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:06.582,MNQZ5.CME@RITHMIC,124600417005200,SELL,26000.0,233,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:06.936,MNQZ5.CME@RITHMIC,6868768311700,BUY,25771.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:06.938,MNQZ5.CME@RITHMIC,124600773014800,BUY,25771.25,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:07.445,MNQZ5.CME@RITHMIC,124601279636600,SELL,25875.0,67,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:08.307,MNQZ5.CME@RITHMIC,124602141780700,BUY,25790.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:08.796,MNQZ5.CME@RITHMIC,124602630170300,BUY,25790.0,33,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:09.395,MNQZ5.CME@RITHMIC,124603230487300,SELL,25875.0,70,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:10.240,MNQZ5.CME@RITHMIC,124604074295800,SELL,25825.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:11.360,MNQZ5.CME@RITHMIC,124605194542500,BUY,25794.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:11.531,MNQZ5.CME@RITHMIC,124605366056000,BUY,25750.0,46,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:13.267,MNQZ5.CME@RITHMIC,124607102238100,BUY,25794.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:16.780,MNQZ5.CME@RITHMIC,124610614995000,BUY,25790.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:17.016,MNQZ5.CME@RITHMIC,124610851637000,BUY,25790.0,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:17.754,MNQZ5.CME@RITHMIC,124611588727400,SELL,25805.0,37,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:19.018,MNQZ5.CME@RITHMIC,124612852676000,BUY,25786.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:19.019,MNQZ5.CME@RITHMIC,6868768311700,BUY,25773.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:19.021,MNQZ5.CME@RITHMIC,124612856047900,BUY,25773.5,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:19.056,MNQZ5.CME@RITHMIC,6868768443174,SELL,25832.0,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:19.058,MNQZ5.CME@RITHMIC,124612893416100,SELL,25832.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:19.598,MNQZ5.CME@RITHMIC,124613432292800,SELL,25880.0,30,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:20.011,MNQZ5.CME@RITHMIC,124613846177300,SELL,25805.75,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:20.498,MNQZ5.CME@RITHMIC,124614333000400,SELL,25880.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:24.256,MNQZ5.CME@RITHMIC,124618090192600,SELL,25870.0,63,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:24.274,MNQZ5.CME@RITHMIC,124618109865700,SELL,25890.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:24.861,MNQZ5.CME@RITHMIC,124618695852800,SELL,25805.0,40,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:27.347,MNQZ5.CME@RITHMIC,124621181825100,BUY,25750.0,44,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:27.378,MNQZ5.CME@RITHMIC,124621212580700,BUY,25780.5,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:28.081,MNQZ5.CME@RITHMIC,124621915583600,SELL,25805.0,43,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:29.879,MNQZ5.CME@RITHMIC,124623714358100,SELL,25850.0,134,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:30.538,MNQZ5.CME@RITHMIC,124624373386900,SELL,25805.0,42,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:30.871,MNQZ5.CME@RITHMIC,124624706259000,SELL,25850.0,135,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:31.460,MNQZ5.CME@RITHMIC,124625295394600,BUY,25794.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:33.937,MNQZ5.CME@RITHMIC,6868768443174,SELL,25829.75,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:33.939,MNQZ5.CME@RITHMIC,124627774028400,SELL,25829.75,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:34.085,MNQZ5.CME@RITHMIC,6868768311700,BUY,25771.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:34.088,MNQZ5.CME@RITHMIC,124627923337800,BUY,25771.25,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:38.145,MNQZ5.CME@RITHMIC,124631979852100,SELL,25875.0,67,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:38.222,MNQZ5.CME@RITHMIC,124632057329600,BUY,25790.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:38.387,MNQZ5.CME@RITHMIC,124632221118900,BUY,25790.0,33,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:38.804,MNQZ5.CME@RITHMIC,124632638526900,SELL,25875.0,70,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:39.513,MNQZ5.CME@RITHMIC,124633347845800,BUY,25780.5,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:39.763,MNQZ5.CME@RITHMIC,124633597179300,SELL,25820.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:41.979,MNQZ5.CME@RITHMIC,124635813807300,SELL,25812.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:44.490,MNQZ5.CME@RITHMIC,124638324672900,BUY,25794.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:44.918,MNQZ5.CME@RITHMIC,124638753339400,SELL,25875.0,67,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:46.986,MNQZ5.CME@RITHMIC,124640819968800,SELL,25815.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:46.988,MNQZ5.CME@RITHMIC,6868768443174,SELL,25827.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:46.991,MNQZ5.CME@RITHMIC,124640825954100,SELL,25827.5,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:47.124,MNQZ5.CME@RITHMIC,6868768311700,BUY,25769.0,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:03:47.129,MNQZ5.CME@RITHMIC,124640963160600,BUY,25769.0,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:52.053,MNQZ5.CME@RITHMIC,124645888887400,SELL,25875.0,69,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:53.676,MNQZ5.CME@RITHMIC,124647510597800,SELL,25875.0,67,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:54.386,MNQZ5.CME@RITHMIC,124648220680400,SELL,25875.0,69,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:55.100,MNQZ5.CME@RITHMIC,124648934122100,SELL,25875.0,67,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:56.732,MNQZ5.CME@RITHMIC,124650566448300,SELL,25875.0,69,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:57.560,MNQZ5.CME@RITHMIC,124651394099900,SELL,25875.0,67,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:59.512,MNQZ5.CME@RITHMIC,124653347224600,BUY,25794.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:03:59.605,MNQZ5.CME@RITHMIC,124653439126100,BUY,25750.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:00.527,MNQZ5.CME@RITHMIC,124654361329500,BUY,25750.0,46,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:04.393,MNQZ5.CME@RITHMIC,124658227134300,BUY,25794.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:05.484,MNQZ5.CME@RITHMIC,124659318592100,BUY,25700.0,143,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:05.486,MNQZ5.CME@RITHMIC,124659320550800,BUY,25500.0,89,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.469,MNQZ5.CME@RITHMIC,124661304018600,BUY,25720.0,37,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.487,MNQZ5.CME@RITHMIC,124661321717800,BUY,25766.5,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.508,MNQZ5.CME@RITHMIC,124661342401200,BUY,25779.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.509,MNQZ5.CME@RITHMIC,124661343956800,BUY,25780.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.535,MNQZ5.CME@RITHMIC,124661369595800,BUY,25790.0,37,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.554,MNQZ5.CME@RITHMIC,124661388637700,BUY,25794.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.590,MNQZ5.CME@RITHMIC,124661424601600,SELL,25900.0,131,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.591,MNQZ5.CME@RITHMIC,124661426040100,SELL,25880.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.615,MNQZ5.CME@RITHMIC,124661450310300,SELL,25860.0,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.621,MNQZ5.CME@RITHMIC,124661455115100,SELL,25830.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.625,MNQZ5.CME@RITHMIC,124661459683500,SELL,25825.0,40,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.639,MNQZ5.CME@RITHMIC,124661474279800,SELL,25820.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:07.661,MNQZ5.CME@RITHMIC,124661495615200,SELL,25805.0,39,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:10.702,MNQZ5.CME@RITHMIC,6868768311700,BUY,25766.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:04:12.319,MNQZ5.CME@RITHMIC,6868768443174,SELL,25825.0,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 06:04:15.432,MNQZ5.CME@RITHMIC,124669266345400,BUY,103185.0,26,TRADE,TRADE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,TRADE,NONE
2025-11-12 06:04:15.446,MNQZ5.CME@RITHMIC,124669281208200,BUY,103184.0,22,TRADE,TRADE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,TRADE,NONE
2025-11-12 06:04:17.404,MNQZ5.CME@RITHMIC,124671238877000,BUY,25794.25,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:19.189,MNQZ5.CME@RITHMIC,124673023220900,SELL,25830.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:19.375,MNQZ5.CME@RITHMIC,124673209683100,BUY,25780.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:19.379,MNQZ5.CME@RITHMIC,124673213608500,BUY,25770.0,52,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:22.123,MNQZ5.CME@RITHMIC,124675956919400,BUY,25720.0,35,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:22.648,MNQZ5.CME@RITHMIC,124676482504000,BUY,25794.25,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:22.740,MNQZ5.CME@RITHMIC,124676574910200,BUY,25794.25,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:22.746,MNQZ5.CME@RITHMIC,124676582391300,BUY,25794.25,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:23.533,MNQZ5.CME@RITHMIC,124677368004100,BUY,25720.0,38,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:24.471,MNQZ5.CME@RITHMIC,124678306048100,BUY,25794.25,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:24.511,MNQZ5.CME@RITHMIC,124678345701100,BUY,25794.25,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:24.846,MNQZ5.CME@RITHMIC,124678680631900,BUY,25794.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:24.882,MNQZ5.CME@RITHMIC,124678716671100,BUY,25794.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.038,MNQZ5.CME@RITHMIC,124678873208700,BUY,25794.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.180,MNQZ5.CME@RITHMIC,124679014520600,BUY,25794.25,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.281,MNQZ5.CME@RITHMIC,124679115720100,BUY,25794.25,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.320,MNQZ5.CME@RITHMIC,124679155303700,BUY,25794.25,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.337,MNQZ5.CME@RITHMIC,124679171464900,SELL,25805.0,41,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.695,MNQZ5.CME@RITHMIC,124679529872000,BUY,25794.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:25.762,MNQZ5.CME@RITHMIC,124679596553600,BUY,25794.25,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:26.103,MNQZ5.CME@RITHMIC,124679937713900,BUY,25794.25,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:26.240,MNQZ5.CME@RITHMIC,124680074988700,BUY,25794.25,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 06:04:27.574,MNQZ5.CME@RITHMIC,124681408776600,SELL,25870.0,60,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
